Duplication_Level	Percentage_of_deduplicated	Percentage_of_total	Library
2	3.6613918295217984	6.996240369247682	JTSVD13_R2_rmphix_fastqc
3	0.26842734406280533	0.769372266688299	JTSVD13_R2_rmphix_fastqc
4	0.059950696396266455	0.22910931242606236	JTSVD13_R2_rmphix_fastqc
5	0.01770088321842569	0.08455775802631244	JTSVD13_R2_rmphix_fastqc
6	0.005101503959328729	0.02924408225556733	JTSVD13_R2_rmphix_fastqc
7	0.0031720360005058792	0.021214102651287745	JTSVD13_R2_rmphix_fastqc
8	0.002912825487527063	0.02226347598210706	JTSVD13_R2_rmphix_fastqc
9	0.0011789726464648625	0.010137590794348533	JTSVD13_R2_rmphix_fastqc
>10	0.0048465940213873	0.08738357860268661	JTSVD13_R2_rmphix_fastqc
>50	3.0082138593980176E-4	0.01912265434246074	JTSVD13_R2_rmphix_fastqc
>100	1.149409617401943E-4	0.015842613982876775	JTSVD13_R2_rmphix_fastqc
>500	4.2487511580704155E-6	0.0023381496156231855	JTSVD13_R2_rmphix_fastqc
>1k	7.462295016114462E-6	0.018071471585404453	JTSVD13_R2_rmphix_fastqc
>5k	0.0	0.0	JTSVD13_R2_rmphix_fastqc
>10k+	0.0	0.0	JTSVD13_R2_rmphix_fastqc
1	96.02463105450667	91.56491273135966	JTSVD14_R1_rmphix_fastqc
2	3.5060115669737386	6.6863603564977465	JTSVD14_R1_rmphix_fastqc
3	0.3316832406035726	0.9488361469386348	JTSVD14_R1_rmphix_fastqc
4	0.07191385695093494	0.27429570782313567	JTSVD14_R1_rmphix_fastqc
5	0.031243341539459363	0.1489614596838587	JTSVD14_R1_rmphix_fastqc
6	0.012335818002273801	0.07057739788910908	JTSVD14_R1_rmphix_fastqc
7	0.0052959774312129225	0.035350096552696095	JTSVD14_R1_rmphix_fastqc
8	0.004244149070601434	0.03237628804200547	JTSVD14_R1_rmphix_fastqc
9	0.0027162518864257013	0.023310897192221895	JTSVD14_R1_rmphix_fastqc
>10	0.009301108686988269	0.1360818094432511	JTSVD14_R1_rmphix_fastqc
>50	3.8238335524147575E-4	0.02475105750860831	JTSVD14_R1_rmphix_fastqc
>100	2.0929442779990515E-4	0.030526547400376473	JTSVD14_R1_rmphix_fastqc
>500	2.4514049302973667E-5	0.015500572123473987	JTSVD14_R1_rmphix_fastqc
>1k	7.442515794129067E-6	0.008158931545266727	JTSVD14_R1_rmphix_fastqc
>5k	0.0	0.0	JTSVD14_R1_rmphix_fastqc
>10k+	0.0	0.0	JTSVD14_R1_rmphix_fastqc
1	96.09864447893655	91.7559292922845	JTSVD14_R2_rmphix_fastqc
2	3.465908844595006	6.61856758963687	JTSVD14_R2_rmphix_fastqc
3	0.3018025991633345	0.8644922547828967	JTSVD14_R2_rmphix_fastqc
4	0.07733584804768143	0.29536410814940317	JTSVD14_R2_rmphix_fastqc
5	0.028458590394989616	0.1358627076479264	JTSVD14_R2_rmphix_fastqc
6	0.009326740778592921	0.053431582019595344	JTSVD14_R2_rmphix_fastqc
7	0.006043972281370264	0.04039590853863125	JTSVD14_R2_rmphix_fastqc
8	0.0027812793074603183	0.021244742325859458	JTSVD14_R2_rmphix_fastqc
9	0.0020048230742940256	0.01722802280108175	JTSVD14_R2_rmphix_fastqc
>10	0.007237366194933063	0.11593995396306607	JTSVD14_R2_rmphix_fastqc
>50	2.1585121851357746E-4	0.014715815721649123	JTSVD14_R2_rmphix_fastqc
>100	2.1228768499964893E-4	0.03246235861209912	JTSVD14_R2_rmphix_fastqc
>500	1.623075544903934E-5	0.010300415914291532	JTSVD14_R2_rmphix_fastqc
>1k	1.1087566854303711E-5	0.024065247602125334	JTSVD14_R2_rmphix_fastqc
>5k	0.0	0.0	JTSVD14_R2_rmphix_fastqc
>10k+	0.0	0.0	JTSVD14_R2_rmphix_fastqc
1	96.80659804159319	93.2331074769067	JTSVD15_R1_rmphix_fastqc
2	2.859644449772525	5.508168734879629	JTSVD15_R1_rmphix_fastqc
3	0.22570721424902876	0.6521265716418905	JTSVD15_R1_rmphix_fastqc
4	0.05583167445227633	0.2150828811312324	JTSVD15_R1_rmphix_fastqc
5	0.02676331510884536	0.1288769094493549	JTSVD15_R1_rmphix_fastqc
6	0.010473034933898426	0.060518618236043584	JTSVD15_R1_rmphix_fastqc
7	0.00569547903613984	0.03839666447286189	JTSVD15_R1_rmphix_fastqc
8	0.0026275827220809526	0.02024471119020059	JTSVD15_R1_rmphix_fastqc
9	0.0015208572704612643	0.013182451093232819	JTSVD15_R1_rmphix_fastqc
>10	0.004648122654704881	0.07986877399701889	JTSVD15_R1_rmphix_fastqc
>50	3.3169269524185705E-4	0.021408940489936103	JTSVD15_R1_rmphix_fastqc
>100	1.5853551161883878E-4	0.02901726651187654	JTSVD15_R1_rmphix_fastqc
>500	0.0	0.0	JTSVD15_R1_rmphix_fastqc
>1k	0.0	0.0	JTSVD15_R1_rmphix_fastqc
>5k	0.0	0.0	JTSVD15_R1_rmphix_fastqc
>10k+	0.0	0.0	JTSVD15_R1_rmphix_fastqc
1	96.83231196187066	93.28529218247924	JTSVD15_R2_rmphix_fastqc
2	2.8484156123357884	5.488153226342657	JTSVD15_R2_rmphix_fastqc
3	0.20928767965228973	0.6048640774242171	JTSVD15_R2_rmphix_fastqc
4	0.06284608814145144	0.2421760082361617	JTSVD15_R2_rmphix_fastqc
5	0.023824795305573118	0.11476040106030393	JTSVD15_R2_rmphix_fastqc
6	0.00994467528797938	0.05748237883224341	JTSVD15_R2_rmphix_fastqc
7	0.004194683549630859	0.028287210212031805	JTSVD15_R2_rmphix_fastqc
8	0.003020291142473342	0.023277249999997775	JTSVD15_R2_rmphix_fastqc
9	8.185359866865843E-4	0.007096973150759744	JTSVD15_R2_rmphix_fastqc
>10	0.004756828899641329	0.07454434400445739	JTSVD15_R2_rmphix_fastqc
>50	4.212203032163037E-4	0.028283579825004734	JTSVD15_R2_rmphix_fastqc
>100	1.5393016205137385E-4	0.02464589833478911	JTSVD15_R2_rmphix_fastqc
>500	0.0	0.0	JTSVD15_R2_rmphix_fastqc
>1k	0.0	0.0	JTSVD15_R2_rmphix_fastqc
>5k	3.6973625891055904E-6	0.021136470098114403	JTSVD15_R2_rmphix_fastqc
>10k+	0.0	0.0	JTSVD15_R2_rmphix_fastqc
1	95.85468672866594	91.20394529418239	JTSVD16_R1_rmphix_fastqc
2	3.653742665344152	6.952935897904551	JTSVD16_R1_rmphix_fastqc
3	0.3117393378961982	0.8898424841764186	JTSVD16_R1_rmphix_fastqc
4	0.09294797184143455	0.35375304133131075	JTSVD16_R1_rmphix_fastqc
5	0.04063086024895493	0.1932975257584898	JTSVD16_R1_rmphix_fastqc
6	0.019962690754170835	0.11396476589330459	JTSVD16_R1_rmphix_fastqc
7	0.010011621444235846	0.06668109656062929	JTSVD16_R1_rmphix_fastqc
8	0.005318567953820049	0.04048414509572692	JTSVD16_R1_rmphix_fastqc
9	0.0030783732457913848	0.02636113216968474	JTSVD16_R1_rmphix_fastqc
>10	0.007321533202926978	0.11162168135218462	JTSVD16_R1_rmphix_fastqc
>50	4.603039400518287E-4	0.029239901673989824	JTSVD16_R1_rmphix_fastqc
>100	9.533855470874672E-5	0.015047973021058782	JTSVD16_R1_rmphix_fastqc
>500	4.006907622769638E-6	0.002825060880260819	JTSVD16_R1_rmphix_fastqc
>1k	0.0	0.0	JTSVD16_R1_rmphix_fastqc
>5k	0.0	0.0	JTSVD16_R1_rmphix_fastqc
>10k+	0.0	0.0	JTSVD16_R1_rmphix_fastqc
1	95.91423502794916	91.32248648405503	JTSVD16_R2_rmphix_fastqc
2	3.5924764995976473	6.840984270649536	JTSVD16_R2_rmphix_fastqc
3	0.3338697587246209	0.9536587510606506	JTSVD16_R2_rmphix_fastqc
4	0.08282394007373593	0.31543547819511436	JTSVD16_R2_rmphix_fastqc
5	0.03678183805221918	0.17510481668355488	JTSVD16_R2_rmphix_fastqc
6	0.017294041950822164	0.09879669551751669	JTSVD16_R2_rmphix_fastqc
7	0.009091633851639315	0.060594699681925095	JTSVD16_R2_rmphix_fastqc
8	0.0037189758637797637	0.028327484274307202	JTSVD16_R2_rmphix_fastqc
9	0.003784677846607782	0.032431429208955725	JTSVD16_R2_rmphix_fastqc
>10	0.005455624866175136	0.08255819946338573	JTSVD16_R2_rmphix_fastqc
>50	2.8354547114002463E-4	0.01797697535332955	JTSVD16_R2_rmphix_fastqc
>100	1.7667366003763595E-4	0.026341501598890916	JTSVD16_R2_rmphix_fastqc
>500	4.047155388355426E-6	0.0027166497930854886	JTSVD16_R2_rmphix_fastqc
>1k	0.0	0.0	JTSVD16_R2_rmphix_fastqc
>5k	0.0	0.0	JTSVD16_R2_rmphix_fastqc
>10k+	3.7149370491864195E-6	0.04258656446469686	JTSVD16_R2_rmphix_fastqc
1	96.33020353949931	92.35624688276272	JTSVD17_R1_rmphix_fastqc
2	3.2854336075311528	6.299796039559993	JTSVD17_R1_rmphix_fastqc
3	0.2871184832115448	0.8258215350666213	JTSVD17_R1_rmphix_fastqc
4	0.06343777823862574	0.24328299509086346	JTSVD17_R1_rmphix_fastqc
5	0.016808234010845725	0.08057417886241629	JTSVD17_R1_rmphix_fastqc
6	0.006314840145408794	0.03632598587350106	JTSVD17_R1_rmphix_fastqc
7	0.0028620365369936033	0.019207772879123893	JTSVD17_R1_rmphix_fastqc
8	0.0017166469024519691	0.013166633874566649	JTSVD17_R1_rmphix_fastqc
9	0.0015287481416705244	0.0131911375711165	JTSVD17_R1_rmphix_fastqc
>10	0.004201426996897384	0.07071783612660583	JTSVD17_R1_rmphix_fastqc
>50	2.5793707520953215E-4	0.019650334935362446	JTSVD17_R1_rmphix_fastqc
>100	1.0822922051586429E-4	0.016519711660457438	JTSVD17_R1_rmphix_fastqc
>500	8.49248934254512E-6	0.005498955736588098	JTSVD17_R1_rmphix_fastqc
>1k	0.0	0.0	JTSVD17_R1_rmphix_fastqc
>5k	0.0	0.0	JTSVD17_R1_rmphix_fastqc
>10k+	0.0	0.0	JTSVD17_R1_rmphix_fastqc
1	96.2903319457115	92.25935299332959	JTSVD17_R2_rmphix_fastqc
2	3.330996659041907	6.383103897895238	JTSVD17_R2_rmphix_fastqc
3	0.28726410283006776	0.8257153048424517	JTSVD17_R2_rmphix_fastqc
4	0.05796224519773901	0.22214314280270958	JTSVD17_R2_rmphix_fastqc
5	0.0163963488088852	0.07854976205781325	JTSVD17_R2_rmphix_fastqc
6	0.0059670454266775984	0.0343034906551654	JTSVD17_R2_rmphix_fastqc
7	0.0024113610479820353	0.016172903752361977	JTSVD17_R2_rmphix_fastqc
8	0.0011890522424069338	0.009114201880336724	JTSVD17_R2_rmphix_fastqc
9	0.001176558467441252	0.01014574035569196	JTSVD17_R2_rmphix_fastqc
>10	0.005773091033073639	0.09870587269359646	JTSVD17_R2_rmphix_fastqc
>50	3.850174170017496E-4	0.02489889314732091	JTSVD17_R2_rmphix_fastqc
>100	1.3412500849529062E-4	0.020463133453098296	JTSVD17_R2_rmphix_fastqc
>500	8.554384876851936E-6	0.005341176126320525	JTSVD17_R2_rmphix_fastqc
>1k	3.8933819242829945E-6	0.0119894870083305	JTSVD17_R2_rmphix_fastqc
>5k	0.0	0.0	JTSVD17_R2_rmphix_fastqc
>10k+	0.0	0.0	JTSVD17_R2_rmphix_fastqc
1	96.13143600947267	91.90430737545182	JTSVD18_R1_rmphix_fastqc
2	3.440655737109634	6.578723788236691	JTSVD18_R1_rmphix_fastqc
3	0.31062839792646646	0.8909079781071317	JTSVD18_R1_rmphix_fastqc
4	0.07175119319537086	0.2743844880599933	JTSVD18_R1_rmphix_fastqc
5	0.020010439790820515	0.09565266501752473	JTSVD18_R1_rmphix_fastqc
6	0.010726491992203269	0.061528935259926705	JTSVD18_R1_rmphix_fastqc
7	0.0036238312026816368	0.024251378881579588	JTSVD18_R1_rmphix_fastqc
8	0.0026470974639443688	0.020245586174757635	JTSVD18_R1_rmphix_fastqc
9	0.001178588267181778	0.010140866358113242	JTSVD18_R1_rmphix_fastqc
>10	0.007000508469943155	0.10205782083412733	JTSVD18_R1_rmphix_fastqc
>50	2.1129492071240129E-4	0.01354774999819156	JTSVD18_R1_rmphix_fastqc
>100	1.2223118850728348E-4	0.01886803142312206	JTSVD18_R1_rmphix_fastqc
>500	8.178999845952373E-6	0.005383336196993826	JTSVD18_R1_rmphix_fastqc
>1k	0.0	0.0	JTSVD18_R1_rmphix_fastqc
>5k	0.0	0.0	JTSVD18_R1_rmphix_fastqc
>10k+	0.0	0.0	JTSVD18_R1_rmphix_fastqc
1	96.13824277687564	91.91546483406407	JTSVD18_R2_rmphix_fastqc
2	3.417182408275391	6.534172050728772	JTSVD18_R2_rmphix_fastqc
3	0.32947672685095675	0.9450143551343106	JTSVD18_R2_rmphix_fastqc
4	0.07463291962357832	0.28541896756093305	JTSVD18_R2_rmphix_fastqc
5	0.02085037141611125	0.09967269659393657	JTSVD18_R2_rmphix_fastqc
6	0.0058021286245426495	0.03328365492114925	JTSVD18_R2_rmphix_fastqc
7	0.003925324480233802	0.026270359189298924	JTSVD18_R2_rmphix_fastqc
8	0.002646765044241129	0.020244067902309686	JTSVD18_R2_rmphix_fastqc
9	0.0016498162214430064	0.014196146970669354	JTSVD18_R2_rmphix_fastqc
>10	0.005309626207988968	0.08381876131349857	JTSVD18_R2_rmphix_fastqc
>50	1.725956723109046E-4	0.011298379602797344	JTSVD18_R2_rmphix_fastqc
>100	1.0051511966915837E-4	0.0186430603686055	JTSVD18_R2_rmphix_fastqc
>500	4.283320046596945E-6	0.002362918524266873	JTSVD18_R2_rmphix_fastqc
>1k	3.7422678649940195E-6	0.010139747125384369	JTSVD18_R2_rmphix_fastqc
>5k	0.0	0.0	JTSVD18_R2_rmphix_fastqc
>10k+	0.0	0.0	JTSVD18_R2_rmphix_fastqc
1	96.8090914339797	93.25814199872909	JTSVD19_R1_rmphix_fastqc
2	2.8374745868222306	5.466792509174871	JTSVD19_R1_rmphix_fastqc
3	0.23715532949894264	0.6853694751153783	JTSVD19_R1_rmphix_fastqc
4	0.06600828751668353	0.2543484360462921	JTSVD19_R1_rmphix_fastqc
5	0.029693423552793606	0.14302135621236026	JTSVD19_R1_rmphix_fastqc
6	0.009427313312249427	0.05448912145652131	JTSVD19_R1_rmphix_fastqc
7	0.004497504904190109	0.03032775758428473	JTSVD19_R1_rmphix_fastqc
8	0.001971297646849517	0.015191924902799005	JTSVD19_R1_rmphix_fastqc
9	7.022013725956945E-4	0.006088002161005895	JTSVD19_R1_rmphix_fastqc
>10	0.003788502895630053	0.06440122215672885	JTSVD19_R1_rmphix_fastqc
>50	1.3032918442151977E-4	0.009167045860235533	JTSVD19_R1_rmphix_fastqc
>100	5.562154689044344E-5	0.009890874104174335	JTSVD19_R1_rmphix_fastqc
>500	4.167766813434891E-6	0.0027702764962242894	JTSVD19_R1_rmphix_fastqc
>1k	0.0	0.0	JTSVD19_R1_rmphix_fastqc
>5k	0.0	0.0	JTSVD19_R1_rmphix_fastqc
>10k+	0.0	0.0	JTSVD19_R1_rmphix_fastqc
1	96.88335691063328	93.41931044686946	JTSVD19_R2_rmphix_fastqc
2	2.7851217905062673	5.371080554519676	JTSVD19_R2_rmphix_fastqc
3	0.2292724686973482	0.663224622261421	JTSVD19_R2_rmphix_fastqc
4	0.05707693443238272	0.22014463689621222	JTSVD19_R2_rmphix_fastqc
5	0.02485751939744729	0.11984371700039338	JTSVD19_R2_rmphix_fastqc
6	0.00889413199590614	0.05145674373240868	JTSVD19_R2_rmphix_fastqc
7	0.003294675155890752	0.02223812259576814	JTSVD19_R2_rmphix_fastqc
8	0.0030194554445742397	0.023291962999784324	JTSVD19_R2_rmphix_fastqc
9	0.001402916522500678	0.012174799521106833	JTSVD19_R2_rmphix_fastqc
>10	0.0033835715463923326	0.05596773865494801	JTSVD19_R2_rmphix_fastqc
>50	2.4291255354855372E-4	0.015854084905413714	JTSVD19_R2_rmphix_fastqc
>100	6.870356952944191E-5	0.011103774273907407	JTSVD19_R2_rmphix_fastqc
>500	4.165916670748513E-6	0.002767688948776675	JTSVD19_R2_rmphix_fastqc
>1k	3.84362822107083E-6	0.011541106820711352	JTSVD19_R2_rmphix_fastqc
>5k	0.0	0.0	JTSVD19_R2_rmphix_fastqc
>10k+	0.0	0.0	JTSVD19_R2_rmphix_fastqc
1	95.28914765808538	89.70193990913137	JTSVD20_R1_rmphix_fastqc
2	3.909183617912187	7.359943133208742	JTSVD20_R1_rmphix_fastqc
3	0.490425765663708	1.3850100554779041	JTSVD20_R1_rmphix_fastqc
4	0.16754493668687992	0.6308842596301881	JTSVD20_R1_rmphix_fastqc
5	0.07247558642143458	0.3411301736784371	JTSVD20_R1_rmphix_fastqc
6	0.03123049155104865	0.1763958905266016	JTSVD20_R1_rmphix_fastqc
7	0.016548068229480514	0.10904449256714281	JTSVD20_R1_rmphix_fastqc
8	0.009132079160352354	0.06877301234987808	JTSVD20_R1_rmphix_fastqc
9	0.004304666157015147	0.036470387551148585	JTSVD20_R1_rmphix_fastqc
>10	0.00951757832842467	0.1295181483005679	JTSVD20_R1_rmphix_fastqc
>50	3.090142429321244E-4	0.020204833819571204	JTSVD20_R1_rmphix_fastqc
>100	1.7274946111226017E-4	0.03523709304593986	JTSVD20_R1_rmphix_fastqc
>500	7.788100091755551E-6	0.005448610712499172	JTSVD20_R1_rmphix_fastqc
>1k	0.0	0.0	JTSVD20_R1_rmphix_fastqc
>5k	0.0	0.0	JTSVD20_R1_rmphix_fastqc
>10k+	0.0	0.0	JTSVD20_R1_rmphix_fastqc
1	95.40173782949421	89.90076509420243	JTSVD20_R2_rmphix_fastqc
2	3.786661393886981	7.136636380178683	JTSVD20_R2_rmphix_fastqc
3	0.5036817714097993	1.4239167223978504	JTSVD20_R2_rmphix_fastqc
4	0.17107835292804993	0.6448551218962304	JTSVD20_R2_rmphix_fastqc
5	0.07174964633408801	0.3380624005089545	JTSVD20_R2_rmphix_fastqc
6	0.03208498220525067	0.18140955378241444	JTSVD20_R2_rmphix_fastqc
7	0.013161658073170365	0.0868191932688615	JTSVD20_R2_rmphix_fastqc
8	0.0077799612273085905	0.05865087849769041	JTSVD20_R2_rmphix_fastqc
9	0.004060735061049392	0.03443929612027443	JTSVD20_R2_rmphix_fastqc
>10	0.007357289516825296	0.10938959723322715	JTSVD20_R2_rmphix_fastqc
>50	4.2228476892997946E-4	0.0269453893917898	JTSVD20_R2_rmphix_fastqc
>100	2.1287071364997593E-4	0.03608131472566224	JTSVD20_R2_rmphix_fastqc
>500	7.65374930002782E-6	0.005784070398903759	JTSVD20_R2_rmphix_fastqc
>1k	3.5706313634722887E-6	0.01624498739707243	JTSVD20_R2_rmphix_fastqc
>5k	0.0	0.0	JTSVD20_R2_rmphix_fastqc
>10k+	0.0	0.0	JTSVD20_R2_rmphix_fastqc
1	96.11497732522938	91.36528098240088	JTSVD21_R1_rmphix_fastqc
2	3.281234849006492	6.23817332722881	JTSVD21_R1_rmphix_fastqc
3	0.3312910204292815	0.9447590170899115	JTSVD21_R1_rmphix_fastqc
4	0.1183582167926451	0.4500373213321207	JTSVD21_R1_rmphix_fastqc
5	0.06244999366347104	0.2968195684583734	JTSVD21_R1_rmphix_fastqc
6	0.03516266891342543	0.20055025021722314	JTSVD21_R1_rmphix_fastqc
7	0.021996278418300326	0.14636504631514083	JTSVD21_R1_rmphix_fastqc
8	0.013826792991768606	0.10514813503029999	JTSVD21_R1_rmphix_fastqc
9	0.008404123630333752	0.07189936724099427	JTSVD21_R1_rmphix_fastqc
>10	0.011916012882886401	0.15048236690519629	JTSVD21_R1_rmphix_fastqc
>50	2.796430993005978E-4	0.01661380174329917	JTSVD21_R1_rmphix_fastqc
>100	1.0307494268241186E-4	0.01387081603774718	JTSVD21_R1_rmphix_fastqc
>500	0.0	0.0	JTSVD21_R1_rmphix_fastqc
>1k	0.0	0.0	JTSVD21_R1_rmphix_fastqc
>5k	0.0	0.0	JTSVD21_R1_rmphix_fastqc
>10k+	0.0	0.0	JTSVD21_R1_rmphix_fastqc
1	96.1677244270811	91.46578226909797	JTSVD21_R2_rmphix_fastqc
2	3.233229642191083	6.150293775597851	JTSVD21_R2_rmphix_fastqc
3	0.328256090724356	0.9366198576986704	JTSVD21_R2_rmphix_fastqc
4	0.12065467147669806	0.4590219422070263	JTSVD21_R2_rmphix_fastqc
5	0.06367732439258983	0.3028196998041479	JTSVD21_R2_rmphix_fastqc
6	0.03425616956343671	0.1954876669066904	JTSVD21_R2_rmphix_fastqc
7	0.02304270682360988	0.15341253548865444	JTSVD21_R2_rmphix_fastqc
8	0.01036315061099172	0.07885170897440219	JTSVD21_R2_rmphix_fastqc
9	0.006979038048861133	0.05974029858614511	JTSVD21_R2_rmphix_fastqc
>10	0.011327265747689316	0.14546787730200172	JTSVD21_R2_rmphix_fastqc
>50	3.664446699366828E-4	0.022121095425485557	JTSVD21_R2_rmphix_fastqc
>100	1.1589124582753828E-4	0.01695493173159896	JTSVD21_R2_rmphix_fastqc
>500	3.7849035870552794E-6	0.0025234932800515812	JTSVD21_R2_rmphix_fastqc
>1k	3.392520247202693E-6	0.010902847899280073	JTSVD21_R2_rmphix_fastqc
>5k	0.0	0.0	JTSVD21_R2_rmphix_fastqc
>10k+	0.0	0.0	JTSVD21_R2_rmphix_fastqc
1	95.80368807077072	90.70293816625814	JTSVD22_R1_rmphix_fastqc
2	3.5093143181434465	6.6449450123338805	JTSVD22_R1_rmphix_fastqc
3	0.3955660242804563	1.123516266340773	JTSVD22_R1_rmphix_fastqc
4	0.14196845920792592	0.5376392761657847	JTSVD22_R1_rmphix_fastqc
5	0.06316258898821316	0.29899853120407055	JTSVD22_R1_rmphix_fastqc
6	0.03781610256073397	0.2148162569516956	JTSVD22_R1_rmphix_fastqc
7	0.017836543931667385	0.11820827378765139	JTSVD22_R1_rmphix_fastqc
8	0.01162588867033815	0.08805525402441841	JTSVD22_R1_rmphix_fastqc
9	0.006425718394084014	0.05475242080113493	JTSVD22_R1_rmphix_fastqc
>10	0.012301308851291076	0.1754693447493047	JTSVD22_R1_rmphix_fastqc
>50	1.7471700622776428E-4	0.012589338216246873	JTSVD22_R1_rmphix_fastqc
>100	1.1199412071424888E-4	0.022632637455465388	JTSVD22_R1_rmphix_fastqc
>500	8.265074192933996E-6	0.005439221711451291	JTSVD22_R1_rmphix_fastqc
>1k	0.0	0.0	JTSVD22_R1_rmphix_fastqc
>5k	0.0	0.0	JTSVD22_R1_rmphix_fastqc
>10k+	0.0	0.0	JTSVD22_R1_rmphix_fastqc
1	95.85338745177931	90.79508576471666	JTSVD22_R2_rmphix_fastqc
2	3.4475108061013726	6.531162802613108	JTSVD22_R2_rmphix_fastqc
3	0.41756906337340716	1.1866002839207053	JTSVD22_R2_rmphix_fastqc
4	0.13737594784748103	0.5205057973812796	JTSVD22_R2_rmphix_fastqc
5	0.06078726534306892	0.287897231227381	JTSVD22_R2_rmphix_fastqc
6	0.036906583301601986	0.2097538638060564	JTSVD22_R2_rmphix_fastqc
7	0.016302424959497915	0.1080948809639691	JTSVD22_R2_rmphix_fastqc
8	0.010684168366676473	0.0809628128095169	JTSVD22_R2_rmphix_fastqc
9	0.005470535395632308	0.046636636353379085	JTSVD22_R2_rmphix_fastqc
>10	0.013622744271708093	0.17567040766646697	JTSVD22_R2_rmphix_fastqc
>50	2.200638907543458E-4	0.014754169661926653	JTSVD22_R2_rmphix_fastqc
>100	1.5512053097533102E-4	0.027119289647909498	JTSVD22_R2_rmphix_fastqc
>500	4.052470140129322E-6	0.002863607747731956	JTSVD22_R2_rmphix_fastqc
>1k	3.772368407633731E-6	0.012892451483913435	JTSVD22_R2_rmphix_fastqc
>5k	0.0	0.0	JTSVD22_R2_rmphix_fastqc
>10k+	0.0	0.0	JTSVD22_R2_rmphix_fastqc
1	97.26684626706043	94.39290822697005	JTSVD23_R1_rmphix_fastqc
2	2.5558861543163918	4.960735059519923	JTSVD23_R1_rmphix_fastqc
3	0.13922857199749827	0.40534437961671327	JTSVD23_R1_rmphix_fastqc
4	0.022785343179398187	0.08844842370020643	JTSVD23_R1_rmphix_fastqc
5	0.003942581448929965	0.01913045108219112	JTSVD23_R1_rmphix_fastqc
6	0.003810941143761685	0.022190036879810058	JTSVD23_R1_rmphix_fastqc
7	0.0019336123289169264	0.013135359958747072	JTSVD23_R1_rmphix_fastqc
8	0.0010430062881578333	0.008097509119842911	JTSVD23_R1_rmphix_fastqc
9	4.6437281815356525E-4	0.004055868185347127	JTSVD23_R1_rmphix_fastqc
>10	0.0038531437884871712	0.06099653728497969	JTSVD23_R1_rmphix_fastqc
>50	1.3510477733627037E-4	0.009017754081897778	JTSVD23_R1_rmphix_fastqc
>100	6.238887441964857E-5	0.01145254542880149	JTSVD23_R1_rmphix_fastqc
>500	8.51197811676396E-6	0.00448784817151751	JTSVD23_R1_rmphix_fastqc
>1k	0.0	0.0	JTSVD23_R1_rmphix_fastqc
>5k	0.0	0.0	JTSVD23_R1_rmphix_fastqc
>10k+	0.0	0.0	JTSVD23_R1_rmphix_fastqc
1	97.25371073843236	94.37539441208483	JTSVD23_R2_rmphix_fastqc
2	2.569228748595749	4.986379946688692	JTSVD23_R2_rmphix_fastqc
3	0.1433599775402857	0.417351306820383	JTSVD23_R2_rmphix_fastqc
4	0.020195528140755623	0.07839128889468604	JTSVD23_R2_rmphix_fastqc
5	0.005187461811859775	0.025169669659629166	JTSVD23_R2_rmphix_fastqc
6	0.0019054177076414103	0.011094150319594924	JTSVD23_R2_rmphix_fastqc
7	0.0014873532450080647	0.01010333524997126	JTSVD23_R2_rmphix_fastqc
8	0.0010429779279863929	0.0080968800116265	JTSVD23_R2_rmphix_fastqc
9	8.126305592416614E-4	0.007097219845051535	JTSVD23_R2_rmphix_fastqc
>10	0.0028286112487369646	0.044480560129436374	JTSVD23_R2_rmphix_fastqc
>50	1.6477042790976747E-4	0.01134373359106583	JTSVD23_R2_rmphix_fastqc
>100	6.789432043291059E-5	0.013038049515190477	JTSVD23_R2_rmphix_fastqc
>500	4.260713485653043E-6	0.002236825961025588	JTSVD23_R2_rmphix_fastqc
>1k	3.629328545172031E-6	0.009822621228839045	JTSVD23_R2_rmphix_fastqc
>5k	0.0	0.0	JTSVD23_R2_rmphix_fastqc
>10k+	0.0	0.0	JTSVD23_R2_rmphix_fastqc
1	96.5373541881006	91.9796003884167	JTSVD24_R1_rmphix_fastqc
2	2.8930953896876215	5.51301120829431	JTSVD24_R1_rmphix_fastqc
3	0.2513162974538001	0.718353205512224	JTSVD24_R1_rmphix_fastqc
4	0.11103092672117268	0.4231555901426545	JTSVD24_R1_rmphix_fastqc
5	0.07715022741597843	0.36753892559404044	JTSVD24_R1_rmphix_fastqc
6	0.044645287792619455	0.2552248773499429	JTSVD24_R1_rmphix_fastqc
7	0.032882101899193994	0.21930762787512834	JTSVD24_R1_rmphix_fastqc
8	0.019393302963987852	0.14782159895233368	JTSVD24_R1_rmphix_fastqc
9	0.011118976416819554	0.09534621230649173	JTSVD24_R1_rmphix_fastqc
>10	0.02172121080540271	0.2526651326605961	JTSVD24_R1_rmphix_fastqc
>50	1.9024300296560616E-4	0.011190085618098198	JTSVD24_R1_rmphix_fastqc
>100	1.018477398164479E-4	0.01678514727743952	JTSVD24_R1_rmphix_fastqc
>500	0.0	0.0	JTSVD24_R1_rmphix_fastqc
>1k	0.0	0.0	JTSVD24_R1_rmphix_fastqc
>5k	0.0	0.0	JTSVD24_R1_rmphix_fastqc
>10k+	0.0	0.0	JTSVD24_R1_rmphix_fastqc
1	96.54989695658904	92.08369216359398	JTSVD24_R2_rmphix_fastqc
2	2.917619294519878	5.565312142962275	JTSVD24_R2_rmphix_fastqc
3	0.2454202657786513	0.7022028479687508	JTSVD24_R2_rmphix_fastqc
