GC_Content	Count	Library
11	914.0	FJVN83_R2_rmphix_fastqc
12	1129.5	FJVN83_R2_rmphix_fastqc
13	1418.0	FJVN83_R2_rmphix_fastqc
14	1739.0	FJVN83_R2_rmphix_fastqc
15	2107.0	FJVN83_R2_rmphix_fastqc
16	2506.5	FJVN83_R2_rmphix_fastqc
17	3000.5	FJVN83_R2_rmphix_fastqc
18	3600.0	FJVN83_R2_rmphix_fastqc
19	4391.0	FJVN83_R2_rmphix_fastqc
20	5268.0	FJVN83_R2_rmphix_fastqc
21	6126.0	FJVN83_R2_rmphix_fastqc
22	7241.0	FJVN83_R2_rmphix_fastqc
23	8606.0	FJVN83_R2_rmphix_fastqc
24	10220.0	FJVN83_R2_rmphix_fastqc
25	12072.0	FJVN83_R2_rmphix_fastqc
26	14002.0	FJVN83_R2_rmphix_fastqc
27	16221.5	FJVN83_R2_rmphix_fastqc
28	18876.0	FJVN83_R2_rmphix_fastqc
29	21789.0	FJVN83_R2_rmphix_fastqc
30	24992.5	FJVN83_R2_rmphix_fastqc
31	28496.0	FJVN83_R2_rmphix_fastqc
32	32133.0	FJVN83_R2_rmphix_fastqc
33	36021.0	FJVN83_R2_rmphix_fastqc
34	40252.5	FJVN83_R2_rmphix_fastqc
35	44774.5	FJVN83_R2_rmphix_fastqc
36	49532.0	FJVN83_R2_rmphix_fastqc
37	55136.0	FJVN83_R2_rmphix_fastqc
38	61677.0	FJVN83_R2_rmphix_fastqc
39	69052.5	FJVN83_R2_rmphix_fastqc
40	76948.5	FJVN83_R2_rmphix_fastqc
41	85830.0	FJVN83_R2_rmphix_fastqc
42	96439.5	FJVN83_R2_rmphix_fastqc
43	108227.5	FJVN83_R2_rmphix_fastqc
44	121770.5	FJVN83_R2_rmphix_fastqc
45	138431.0	FJVN83_R2_rmphix_fastqc
46	158118.0	FJVN83_R2_rmphix_fastqc
47	180729.0	FJVN83_R2_rmphix_fastqc
48	207205.5	FJVN83_R2_rmphix_fastqc
49	238482.0	FJVN83_R2_rmphix_fastqc
50	273766.0	FJVN83_R2_rmphix_fastqc
51	313633.0	FJVN83_R2_rmphix_fastqc
52	358875.0	FJVN83_R2_rmphix_fastqc
53	410083.5	FJVN83_R2_rmphix_fastqc
54	466439.0	FJVN83_R2_rmphix_fastqc
55	527584.0	FJVN83_R2_rmphix_fastqc
56	592253.5	FJVN83_R2_rmphix_fastqc
57	658634.5	FJVN83_R2_rmphix_fastqc
58	728857.0	FJVN83_R2_rmphix_fastqc
59	802854.5	FJVN83_R2_rmphix_fastqc
60	877931.0	FJVN83_R2_rmphix_fastqc
61	954088.5	FJVN83_R2_rmphix_fastqc
62	1029637.5	FJVN83_R2_rmphix_fastqc
63	1103104.5	FJVN83_R2_rmphix_fastqc
64	1170990.5	FJVN83_R2_rmphix_fastqc
65	1229771.5	FJVN83_R2_rmphix_fastqc
66	1275951.0	FJVN83_R2_rmphix_fastqc
67	1302243.0	FJVN83_R2_rmphix_fastqc
68	1305465.5	FJVN83_R2_rmphix_fastqc
69	1282446.0	FJVN83_R2_rmphix_fastqc
70	1232071.5	FJVN83_R2_rmphix_fastqc
71	1154044.5	FJVN83_R2_rmphix_fastqc
72	1051507.0	FJVN83_R2_rmphix_fastqc
73	931161.5	FJVN83_R2_rmphix_fastqc
74	799560.5	FJVN83_R2_rmphix_fastqc
75	664635.0	FJVN83_R2_rmphix_fastqc
76	535629.0	FJVN83_R2_rmphix_fastqc
77	417582.5	FJVN83_R2_rmphix_fastqc
78	314319.0	FJVN83_R2_rmphix_fastqc
79	228847.0	FJVN83_R2_rmphix_fastqc
80	161115.0	FJVN83_R2_rmphix_fastqc
81	109768.0	FJVN83_R2_rmphix_fastqc
82	72261.5	FJVN83_R2_rmphix_fastqc
83	46239.5	FJVN83_R2_rmphix_fastqc
84	28873.0	FJVN83_R2_rmphix_fastqc
85	17618.5	FJVN83_R2_rmphix_fastqc
86	10533.0	FJVN83_R2_rmphix_fastqc
87	6213.5	FJVN83_R2_rmphix_fastqc
88	3551.5	FJVN83_R2_rmphix_fastqc
89	1990.0	FJVN83_R2_rmphix_fastqc
90	1094.0	FJVN83_R2_rmphix_fastqc
91	583.0	FJVN83_R2_rmphix_fastqc
92	321.0	FJVN83_R2_rmphix_fastqc
93	170.0	FJVN83_R2_rmphix_fastqc
94	80.0	FJVN83_R2_rmphix_fastqc
95	44.0	FJVN83_R2_rmphix_fastqc
96	29.5	FJVN83_R2_rmphix_fastqc
97	21.0	FJVN83_R2_rmphix_fastqc
98	16.5	FJVN83_R2_rmphix_fastqc
99	879.5	FJVN83_R2_rmphix_fastqc
100	3296.0	FJVN83_R2_rmphix_fastqc
0	167.0	FJVN84_R1_rmphix_fastqc
1	133.5	FJVN84_R1_rmphix_fastqc
2	105.0	FJVN84_R1_rmphix_fastqc
3	125.0	FJVN84_R1_rmphix_fastqc
4	149.0	FJVN84_R1_rmphix_fastqc
5	178.0	FJVN84_R1_rmphix_fastqc
6	236.5	FJVN84_R1_rmphix_fastqc
7	306.0	FJVN84_R1_rmphix_fastqc
8	382.5	FJVN84_R1_rmphix_fastqc
9	487.0	FJVN84_R1_rmphix_fastqc
10	627.0	FJVN84_R1_rmphix_fastqc
11	779.5	FJVN84_R1_rmphix_fastqc
12	925.0	FJVN84_R1_rmphix_fastqc
13	1102.5	FJVN84_R1_rmphix_fastqc
14	1355.5	FJVN84_R1_rmphix_fastqc
15	1702.0	FJVN84_R1_rmphix_fastqc
16	2130.5	FJVN84_R1_rmphix_fastqc
17	2658.5	FJVN84_R1_rmphix_fastqc
18	3338.5	FJVN84_R1_rmphix_fastqc
19	4164.5	FJVN84_R1_rmphix_fastqc
20	5134.0	FJVN84_R1_rmphix_fastqc
21	6280.5	FJVN84_R1_rmphix_fastqc
22	7794.5	FJVN84_R1_rmphix_fastqc
23	9623.5	FJVN84_R1_rmphix_fastqc
24	11578.0	FJVN84_R1_rmphix_fastqc
25	13723.5	FJVN84_R1_rmphix_fastqc
26	16274.0	FJVN84_R1_rmphix_fastqc
27	19133.0	FJVN84_R1_rmphix_fastqc
28	22123.5	FJVN84_R1_rmphix_fastqc
29	25126.5	FJVN84_R1_rmphix_fastqc
30	28337.5	FJVN84_R1_rmphix_fastqc
31	31969.0	FJVN84_R1_rmphix_fastqc
32	35806.5	FJVN84_R1_rmphix_fastqc
33	39848.5	FJVN84_R1_rmphix_fastqc
34	44121.5	FJVN84_R1_rmphix_fastqc
35	48716.5	FJVN84_R1_rmphix_fastqc
36	53936.0	FJVN84_R1_rmphix_fastqc
37	59655.0	FJVN84_R1_rmphix_fastqc
38	65644.5	FJVN84_R1_rmphix_fastqc
39	72506.5	FJVN84_R1_rmphix_fastqc
40	80020.5	FJVN84_R1_rmphix_fastqc
41	87882.5	FJVN84_R1_rmphix_fastqc
42	96793.5	FJVN84_R1_rmphix_fastqc
43	106816.0	FJVN84_R1_rmphix_fastqc
44	118479.5	FJVN84_R1_rmphix_fastqc
45	131982.0	FJVN84_R1_rmphix_fastqc
46	147383.0	FJVN84_R1_rmphix_fastqc
47	165287.0	FJVN84_R1_rmphix_fastqc
48	185971.5	FJVN84_R1_rmphix_fastqc
49	210412.0	FJVN84_R1_rmphix_fastqc
50	237987.0	FJVN84_R1_rmphix_fastqc
51	269580.0	FJVN84_R1_rmphix_fastqc
52	306702.5	FJVN84_R1_rmphix_fastqc
53	348958.0	FJVN84_R1_rmphix_fastqc
54	396403.0	FJVN84_R1_rmphix_fastqc
55	448597.0	FJVN84_R1_rmphix_fastqc
56	504847.0	FJVN84_R1_rmphix_fastqc
57	565715.0	FJVN84_R1_rmphix_fastqc
58	631556.5	FJVN84_R1_rmphix_fastqc
59	702739.0	FJVN84_R1_rmphix_fastqc
60	777681.0	FJVN84_R1_rmphix_fastqc
61	853581.5	FJVN84_R1_rmphix_fastqc
62	929262.5	FJVN84_R1_rmphix_fastqc
63	1003988.5	FJVN84_R1_rmphix_fastqc
64	1074735.5	FJVN84_R1_rmphix_fastqc
65	1138742.5	FJVN84_R1_rmphix_fastqc
66	1189847.5	FJVN84_R1_rmphix_fastqc
67	1221631.5	FJVN84_R1_rmphix_fastqc
68	1234370.0	FJVN84_R1_rmphix_fastqc
69	1222396.5	FJVN84_R1_rmphix_fastqc
70	1183675.5	FJVN84_R1_rmphix_fastqc
71	1118209.5	FJVN84_R1_rmphix_fastqc
72	1030019.5	FJVN84_R1_rmphix_fastqc
73	924013.0	FJVN84_R1_rmphix_fastqc
74	803505.0	FJVN84_R1_rmphix_fastqc
75	676898.0	FJVN84_R1_rmphix_fastqc
76	552684.0	FJVN84_R1_rmphix_fastqc
77	436507.0	FJVN84_R1_rmphix_fastqc
78	332282.0	FJVN84_R1_rmphix_fastqc
79	244596.5	FJVN84_R1_rmphix_fastqc
80	174209.0	FJVN84_R1_rmphix_fastqc
81	119578.5	FJVN84_R1_rmphix_fastqc
82	78974.5	FJVN84_R1_rmphix_fastqc
83	50990.0	FJVN84_R1_rmphix_fastqc
84	32092.0	FJVN84_R1_rmphix_fastqc
85	19524.0	FJVN84_R1_rmphix_fastqc
86	11611.0	FJVN84_R1_rmphix_fastqc
87	6890.5	FJVN84_R1_rmphix_fastqc
88	3981.5	FJVN84_R1_rmphix_fastqc
89	2213.0	FJVN84_R1_rmphix_fastqc
90	1238.5	FJVN84_R1_rmphix_fastqc
91	676.0	FJVN84_R1_rmphix_fastqc
92	362.0	FJVN84_R1_rmphix_fastqc
93	201.0	FJVN84_R1_rmphix_fastqc
94	111.0	FJVN84_R1_rmphix_fastqc
95	68.5	FJVN84_R1_rmphix_fastqc
96	41.5	FJVN84_R1_rmphix_fastqc
97	30.0	FJVN84_R1_rmphix_fastqc
98	24.0	FJVN84_R1_rmphix_fastqc
99	13.0	FJVN84_R1_rmphix_fastqc
100	3.5	FJVN84_R1_rmphix_fastqc
0	193.0	FJVN84_R2_rmphix_fastqc
1	137.5	FJVN84_R2_rmphix_fastqc
2	93.5	FJVN84_R2_rmphix_fastqc
3	124.5	FJVN84_R2_rmphix_fastqc
4	153.0	FJVN84_R2_rmphix_fastqc
5	186.0	FJVN84_R2_rmphix_fastqc
6	257.5	FJVN84_R2_rmphix_fastqc
7	354.0	FJVN84_R2_rmphix_fastqc
8	459.5	FJVN84_R2_rmphix_fastqc
9	601.5	FJVN84_R2_rmphix_fastqc
10	756.0	FJVN84_R2_rmphix_fastqc
11	912.0	FJVN84_R2_rmphix_fastqc
12	1144.0	FJVN84_R2_rmphix_fastqc
13	1399.0	FJVN84_R2_rmphix_fastqc
14	1667.0	FJVN84_R2_rmphix_fastqc
15	2102.0	FJVN84_R2_rmphix_fastqc
16	2576.0	FJVN84_R2_rmphix_fastqc
17	3167.5	FJVN84_R2_rmphix_fastqc
18	3991.5	FJVN84_R2_rmphix_fastqc
19	4947.5	FJVN84_R2_rmphix_fastqc
20	6101.5	FJVN84_R2_rmphix_fastqc
21	7549.5	FJVN84_R2_rmphix_fastqc
22	9149.5	FJVN84_R2_rmphix_fastqc
23	10943.5	FJVN84_R2_rmphix_fastqc
24	13093.5	FJVN84_R2_rmphix_fastqc
25	15586.5	FJVN84_R2_rmphix_fastqc
26	18189.5	FJVN84_R2_rmphix_fastqc
27	21267.5	FJVN84_R2_rmphix_fastqc
28	24647.5	FJVN84_R2_rmphix_fastqc
29	28087.0	FJVN84_R2_rmphix_fastqc
30	31439.0	FJVN84_R2_rmphix_fastqc
31	35102.0	FJVN84_R2_rmphix_fastqc
32	39421.5	FJVN84_R2_rmphix_fastqc
33	43667.5	FJVN84_R2_rmphix_fastqc
34	48260.5	FJVN84_R2_rmphix_fastqc
35	53146.0	FJVN84_R2_rmphix_fastqc
36	58622.5	FJVN84_R2_rmphix_fastqc
37	64612.5	FJVN84_R2_rmphix_fastqc
38	71143.0	FJVN84_R2_rmphix_fastqc
39	78411.0	FJVN84_R2_rmphix_fastqc
40	85840.0	FJVN84_R2_rmphix_fastqc
41	94347.5	FJVN84_R2_rmphix_fastqc
42	103967.5	FJVN84_R2_rmphix_fastqc
43	114518.0	FJVN84_R2_rmphix_fastqc
44	126203.5	FJVN84_R2_rmphix_fastqc
45	139955.5	FJVN84_R2_rmphix_fastqc
46	156432.5	FJVN84_R2_rmphix_fastqc
47	175144.5	FJVN84_R2_rmphix_fastqc
48	197299.0	FJVN84_R2_rmphix_fastqc
49	223107.5	FJVN84_R2_rmphix_fastqc
50	251063.5	FJVN84_R2_rmphix_fastqc
51	284198.5	FJVN84_R2_rmphix_fastqc
52	322430.0	FJVN84_R2_rmphix_fastqc
53	363469.0	FJVN84_R2_rmphix_fastqc
54	411278.0	FJVN84_R2_rmphix_fastqc
55	466026.0	FJVN84_R2_rmphix_fastqc
56	523375.0	FJVN84_R2_rmphix_fastqc
57	584664.0	FJVN84_R2_rmphix_fastqc
58	652461.5	FJVN84_R2_rmphix_fastqc
59	725161.0	FJVN84_R2_rmphix_fastqc
60	800557.5	FJVN84_R2_rmphix_fastqc
61	875437.0	FJVN84_R2_rmphix_fastqc
62	952244.5	FJVN84_R2_rmphix_fastqc
63	1029084.0	FJVN84_R2_rmphix_fastqc
64	1100465.5	FJVN84_R2_rmphix_fastqc
65	1163275.5	FJVN84_R2_rmphix_fastqc
66	1212402.5	FJVN84_R2_rmphix_fastqc
67	1246025.5	FJVN84_R2_rmphix_fastqc
68	1258606.0	FJVN84_R2_rmphix_fastqc
69	1245505.0	FJVN84_R2_rmphix_fastqc
70	1205471.5	FJVN84_R2_rmphix_fastqc
71	1139745.0	FJVN84_R2_rmphix_fastqc
72	1051285.0	FJVN84_R2_rmphix_fastqc
73	942547.5	FJVN84_R2_rmphix_fastqc
74	821454.0	FJVN84_R2_rmphix_fastqc
75	692188.5	FJVN84_R2_rmphix_fastqc
76	564034.0	FJVN84_R2_rmphix_fastqc
77	446208.5	FJVN84_R2_rmphix_fastqc
78	340173.0	FJVN84_R2_rmphix_fastqc
79	250759.5	FJVN84_R2_rmphix_fastqc
80	179174.5	FJVN84_R2_rmphix_fastqc
81	123370.5	FJVN84_R2_rmphix_fastqc
82	82046.0	FJVN84_R2_rmphix_fastqc
83	52794.5	FJVN84_R2_rmphix_fastqc
84	32920.5	FJVN84_R2_rmphix_fastqc
85	20177.0	FJVN84_R2_rmphix_fastqc
86	11944.0	FJVN84_R2_rmphix_fastqc
87	6973.0	FJVN84_R2_rmphix_fastqc
88	4092.0	FJVN84_R2_rmphix_fastqc
89	2338.0	FJVN84_R2_rmphix_fastqc
90	1297.5	FJVN84_R2_rmphix_fastqc
91	699.5	FJVN84_R2_rmphix_fastqc
92	368.0	FJVN84_R2_rmphix_fastqc
93	183.0	FJVN84_R2_rmphix_fastqc
94	77.5	FJVN84_R2_rmphix_fastqc
95	31.0	FJVN84_R2_rmphix_fastqc
96	19.5	FJVN84_R2_rmphix_fastqc
97	13.5	FJVN84_R2_rmphix_fastqc
98	11.5	FJVN84_R2_rmphix_fastqc
99	1084.0	FJVN84_R2_rmphix_fastqc
100	3902.0	FJVN84_R2_rmphix_fastqc
0	214.0	FJVN85_R1_rmphix_fastqc
1	204.5	FJVN85_R1_rmphix_fastqc
2	208.5	FJVN85_R1_rmphix_fastqc
3	217.0	FJVN85_R1_rmphix_fastqc
4	234.0	FJVN85_R1_rmphix_fastqc
5	272.0	FJVN85_R1_rmphix_fastqc
6	317.5	FJVN85_R1_rmphix_fastqc
7	381.5	FJVN85_R1_rmphix_fastqc
8	482.5	FJVN85_R1_rmphix_fastqc
9	598.0	FJVN85_R1_rmphix_fastqc
10	719.0	FJVN85_R1_rmphix_fastqc
11	860.0	FJVN85_R1_rmphix_fastqc
12	1048.0	FJVN85_R1_rmphix_fastqc
13	1373.5	FJVN85_R1_rmphix_fastqc
14	1771.5	FJVN85_R1_rmphix_fastqc
15	2216.0	FJVN85_R1_rmphix_fastqc
16	2751.5	FJVN85_R1_rmphix_fastqc
17	3384.5	FJVN85_R1_rmphix_fastqc
18	4179.5	FJVN85_R1_rmphix_fastqc
19	5099.5	FJVN85_R1_rmphix_fastqc
20	6152.5	FJVN85_R1_rmphix_fastqc
21	7416.0	FJVN85_R1_rmphix_fastqc
22	8972.5	FJVN85_R1_rmphix_fastqc
23	10874.5	FJVN85_R1_rmphix_fastqc
24	13142.5	FJVN85_R1_rmphix_fastqc
25	15784.5	FJVN85_R1_rmphix_fastqc
26	18632.5	FJVN85_R1_rmphix_fastqc
27	21850.5	FJVN85_R1_rmphix_fastqc
28	25295.5	FJVN85_R1_rmphix_fastqc
29	28886.0	FJVN85_R1_rmphix_fastqc
30	32988.0	FJVN85_R1_rmphix_fastqc
31	37387.0	FJVN85_R1_rmphix_fastqc
32	41989.0	FJVN85_R1_rmphix_fastqc
33	46471.0	FJVN85_R1_rmphix_fastqc
34	50764.5	FJVN85_R1_rmphix_fastqc
35	55300.0	FJVN85_R1_rmphix_fastqc
36	59964.0	FJVN85_R1_rmphix_fastqc
37	65272.5	FJVN85_R1_rmphix_fastqc
38	71057.0	FJVN85_R1_rmphix_fastqc
39	76863.5	FJVN85_R1_rmphix_fastqc
40	83576.0	FJVN85_R1_rmphix_fastqc
41	90698.0	FJVN85_R1_rmphix_fastqc
42	98345.0	FJVN85_R1_rmphix_fastqc
43	107306.0	FJVN85_R1_rmphix_fastqc
44	117818.5	FJVN85_R1_rmphix_fastqc
45	130622.5	FJVN85_R1_rmphix_fastqc
46	145580.5	FJVN85_R1_rmphix_fastqc
47	163115.0	FJVN85_R1_rmphix_fastqc
48	184756.5	FJVN85_R1_rmphix_fastqc
49	210792.0	FJVN85_R1_rmphix_fastqc
50	240780.5	FJVN85_R1_rmphix_fastqc
51	275775.5	FJVN85_R1_rmphix_fastqc
52	316746.5	FJVN85_R1_rmphix_fastqc
53	363590.0	FJVN85_R1_rmphix_fastqc
54	414826.0	FJVN85_R1_rmphix_fastqc
55	471335.5	FJVN85_R1_rmphix_fastqc
56	533149.5	FJVN85_R1_rmphix_fastqc
57	600943.0	FJVN85_R1_rmphix_fastqc
58	674871.5	FJVN85_R1_rmphix_fastqc
59	752532.0	FJVN85_R1_rmphix_fastqc
60	834994.0	FJVN85_R1_rmphix_fastqc
61	920748.0	FJVN85_R1_rmphix_fastqc
62	1008266.0	FJVN85_R1_rmphix_fastqc
63	1097288.5	FJVN85_R1_rmphix_fastqc
64	1181648.5	FJVN85_R1_rmphix_fastqc
65	1257773.0	FJVN85_R1_rmphix_fastqc
66	1320470.5	FJVN85_R1_rmphix_fastqc
67	1360944.5	FJVN85_R1_rmphix_fastqc
68	1375425.5	FJVN85_R1_rmphix_fastqc
69	1359930.5	FJVN85_R1_rmphix_fastqc
70	1312702.5	FJVN85_R1_rmphix_fastqc
71	1234912.5	FJVN85_R1_rmphix_fastqc
72	1130014.0	FJVN85_R1_rmphix_fastqc
73	1001981.5	FJVN85_R1_rmphix_fastqc
74	860823.5	FJVN85_R1_rmphix_fastqc
75	716971.5	FJVN85_R1_rmphix_fastqc
76	578047.5	FJVN85_R1_rmphix_fastqc
77	450227.0	FJVN85_R1_rmphix_fastqc
78	338900.5	FJVN85_R1_rmphix_fastqc
79	247422.5	FJVN85_R1_rmphix_fastqc
80	174558.5	FJVN85_R1_rmphix_fastqc
81	119090.5	FJVN85_R1_rmphix_fastqc
82	78734.5	FJVN85_R1_rmphix_fastqc
83	50799.0	FJVN85_R1_rmphix_fastqc
84	31679.0	FJVN85_R1_rmphix_fastqc
85	19203.0	FJVN85_R1_rmphix_fastqc
86	11494.5	FJVN85_R1_rmphix_fastqc
87	6796.0	FJVN85_R1_rmphix_fastqc
88	3954.0	FJVN85_R1_rmphix_fastqc
89	2177.0	FJVN85_R1_rmphix_fastqc
90	1186.0	FJVN85_R1_rmphix_fastqc
91	698.5	FJVN85_R1_rmphix_fastqc
92	379.5	FJVN85_R1_rmphix_fastqc
93	166.5	FJVN85_R1_rmphix_fastqc
94	87.0	FJVN85_R1_rmphix_fastqc
95	68.0	FJVN85_R1_rmphix_fastqc
96	45.0	FJVN85_R1_rmphix_fastqc
97	25.5	FJVN85_R1_rmphix_fastqc
98	12.0	FJVN85_R1_rmphix_fastqc
99	10.5	FJVN85_R1_rmphix_fastqc
100	11.0	FJVN85_R1_rmphix_fastqc
0	230.0	FJVN85_R2_rmphix_fastqc
1	204.0	FJVN85_R2_rmphix_fastqc
2	200.0	FJVN85_R2_rmphix_fastqc
3	233.5	FJVN85_R2_rmphix_fastqc
4	253.0	FJVN85_R2_rmphix_fastqc
5	273.5	FJVN85_R2_rmphix_fastqc
6	320.0	FJVN85_R2_rmphix_fastqc
7	400.0	FJVN85_R2_rmphix_fastqc
8	479.0	FJVN85_R2_rmphix_fastqc
9	585.5	FJVN85_R2_rmphix_fastqc
10	751.5	FJVN85_R2_rmphix_fastqc
11	973.5	FJVN85_R2_rmphix_fastqc
12	1179.0	FJVN85_R2_rmphix_fastqc
13	1426.5	FJVN85_R2_rmphix_fastqc
14	1771.5	FJVN85_R2_rmphix_fastqc
15	2193.0	FJVN85_R2_rmphix_fastqc
16	2773.5	FJVN85_R2_rmphix_fastqc
17	3472.0	FJVN85_R2_rmphix_fastqc
18	4291.0	FJVN85_R2_rmphix_fastqc
19	5294.0	FJVN85_R2_rmphix_fastqc
20	6457.5	FJVN85_R2_rmphix_fastqc
21	7676.5	FJVN85_R2_rmphix_fastqc
22	9267.0	FJVN85_R2_rmphix_fastqc
23	11277.5	FJVN85_R2_rmphix_fastqc
24	13443.0	FJVN85_R2_rmphix_fastqc
25	16065.0	FJVN85_R2_rmphix_fastqc
26	18890.0	FJVN85_R2_rmphix_fastqc
27	22058.0	FJVN85_R2_rmphix_fastqc
28	25850.5	FJVN85_R2_rmphix_fastqc
29	29650.0	FJVN85_R2_rmphix_fastqc
30	33549.0	FJVN85_R2_rmphix_fastqc
31	37931.5	FJVN85_R2_rmphix_fastqc
32	42693.0	FJVN85_R2_rmphix_fastqc
33	47406.5	FJVN85_R2_rmphix_fastqc
34	51956.5	FJVN85_R2_rmphix_fastqc
35	56336.5	FJVN85_R2_rmphix_fastqc
36	61086.5	FJVN85_R2_rmphix_fastqc
37	66145.5	FJVN85_R2_rmphix_fastqc
38	71610.5	FJVN85_R2_rmphix_fastqc
39	77621.0	FJVN85_R2_rmphix_fastqc
40	84160.0	FJVN85_R2_rmphix_fastqc
41	91689.5	FJVN85_R2_rmphix_fastqc
42	99721.0	FJVN85_R2_rmphix_fastqc
43	108830.5	FJVN85_R2_rmphix_fastqc
44	119546.5	FJVN85_R2_rmphix_fastqc
45	132033.0	FJVN85_R2_rmphix_fastqc
46	147011.0	FJVN85_R2_rmphix_fastqc
47	165469.0	FJVN85_R2_rmphix_fastqc
48	187637.5	FJVN85_R2_rmphix_fastqc
49	213292.0	FJVN85_R2_rmphix_fastqc
50	242356.5	FJVN85_R2_rmphix_fastqc
51	277535.0	FJVN85_R2_rmphix_fastqc
52	318563.0	FJVN85_R2_rmphix_fastqc
53	364624.0	FJVN85_R2_rmphix_fastqc
54	416547.0	FJVN85_R2_rmphix_fastqc
55	473438.0	FJVN85_R2_rmphix_fastqc
56	535375.5	FJVN85_R2_rmphix_fastqc
57	602564.0	FJVN85_R2_rmphix_fastqc
58	674910.0	FJVN85_R2_rmphix_fastqc
59	752676.0	FJVN85_R2_rmphix_fastqc
60	834907.0	FJVN85_R2_rmphix_fastqc
61	919880.0	FJVN85_R2_rmphix_fastqc
62	1008776.0	FJVN85_R2_rmphix_fastqc
63	1098076.0	FJVN85_R2_rmphix_fastqc
64	1181252.0	FJVN85_R2_rmphix_fastqc
65	1255354.5	FJVN85_R2_rmphix_fastqc
66	1317010.0	FJVN85_R2_rmphix_fastqc
67	1358213.5	FJVN85_R2_rmphix_fastqc
68	1371256.0	FJVN85_R2_rmphix_fastqc
69	1355702.5	FJVN85_R2_rmphix_fastqc
70	1309864.0	FJVN85_R2_rmphix_fastqc
71	1230434.0	FJVN85_R2_rmphix_fastqc
72	1123186.5	FJVN85_R2_rmphix_fastqc
73	996451.5	FJVN85_R2_rmphix_fastqc
74	857032.5	FJVN85_R2_rmphix_fastqc
75	713077.5	FJVN85_R2_rmphix_fastqc
76	574030.5	FJVN85_R2_rmphix_fastqc
77	446453.5	FJVN85_R2_rmphix_fastqc
78	335364.5	FJVN85_R2_rmphix_fastqc
79	243591.0	FJVN85_R2_rmphix_fastqc
80	170923.0	FJVN85_R2_rmphix_fastqc
81	116087.5	FJVN85_R2_rmphix_fastqc
82	76010.0	FJVN85_R2_rmphix_fastqc
83	48564.5	FJVN85_R2_rmphix_fastqc
84	30358.0	FJVN85_R2_rmphix_fastqc
85	18232.5	FJVN85_R2_rmphix_fastqc
86	10678.5	FJVN85_R2_rmphix_fastqc
87	6177.5	FJVN85_R2_rmphix_fastqc
88	3549.0	FJVN85_R2_rmphix_fastqc
89	2016.0	FJVN85_R2_rmphix_fastqc
90	1106.0	FJVN85_R2_rmphix_fastqc
91	572.5	FJVN85_R2_rmphix_fastqc
92	281.5	FJVN85_R2_rmphix_fastqc
93	138.0	FJVN85_R2_rmphix_fastqc
94	71.5	FJVN85_R2_rmphix_fastqc
95	37.0	FJVN85_R2_rmphix_fastqc
96	21.5	FJVN85_R2_rmphix_fastqc
97	17.0	FJVN85_R2_rmphix_fastqc
98	14.5	FJVN85_R2_rmphix_fastqc
99	1038.0	FJVN85_R2_rmphix_fastqc
100	3848.5	FJVN85_R2_rmphix_fastqc
0	161.0	FJVN86_R1_rmphix_fastqc
1	127.5	FJVN86_R1_rmphix_fastqc
2	97.5	FJVN86_R1_rmphix_fastqc
3	117.0	FJVN86_R1_rmphix_fastqc
4	153.5	FJVN86_R1_rmphix_fastqc
5	212.0	FJVN86_R1_rmphix_fastqc
6	298.5	FJVN86_R1_rmphix_fastqc
7	391.0	FJVN86_R1_rmphix_fastqc
8	484.0	FJVN86_R1_rmphix_fastqc
9	568.5	FJVN86_R1_rmphix_fastqc
10	692.0	FJVN86_R1_rmphix_fastqc
11	859.0	FJVN86_R1_rmphix_fastqc
12	1033.5	FJVN86_R1_rmphix_fastqc
13	1274.5	FJVN86_R1_rmphix_fastqc
14	1580.5	FJVN86_R1_rmphix_fastqc
15	1898.0	FJVN86_R1_rmphix_fastqc
16	2323.5	FJVN86_R1_rmphix_fastqc
17	2862.5	FJVN86_R1_rmphix_fastqc
18	3521.5	FJVN86_R1_rmphix_fastqc
19	4317.0	FJVN86_R1_rmphix_fastqc
20	5220.5	FJVN86_R1_rmphix_fastqc
21	6416.0	FJVN86_R1_rmphix_fastqc
22	7892.0	FJVN86_R1_rmphix_fastqc
23	9447.5	FJVN86_R1_rmphix_fastqc
24	11312.5	FJVN86_R1_rmphix_fastqc
25	13586.5	FJVN86_R1_rmphix_fastqc
26	16265.0	FJVN86_R1_rmphix_fastqc
27	19387.5	FJVN86_R1_rmphix_fastqc
28	22653.5	FJVN86_R1_rmphix_fastqc
29	26101.0	FJVN86_R1_rmphix_fastqc
30	30054.0	FJVN86_R1_rmphix_fastqc
31	34481.5	FJVN86_R1_rmphix_fastqc
32	39132.0	FJVN86_R1_rmphix_fastqc
33	44179.5	FJVN86_R1_rmphix_fastqc
34	49940.5	FJVN86_R1_rmphix_fastqc
35	56570.0	FJVN86_R1_rmphix_fastqc
36	63320.5	FJVN86_R1_rmphix_fastqc
37	70642.5	FJVN86_R1_rmphix_fastqc
38	78764.0	FJVN86_R1_rmphix_fastqc
39	87635.0	FJVN86_R1_rmphix_fastqc
40	97542.5	FJVN86_R1_rmphix_fastqc
41	108503.0	FJVN86_R1_rmphix_fastqc
42	120622.0	FJVN86_R1_rmphix_fastqc
43	133816.0	FJVN86_R1_rmphix_fastqc
44	148552.0	FJVN86_R1_rmphix_fastqc
45	164951.5	FJVN86_R1_rmphix_fastqc
